Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,is_match,match_type
2028,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2029,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,false,
2030,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2031,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2032,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2033,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,false,
2034,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2035,,SEE,FINAL,See,,EXPERIENCE,CE,C,E,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2036,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2037,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2038,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2039,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2040,,BACK,FINAL,Back,,EXPERIENCE,,,,,,,,false,
2041,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2042,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES,IB,I,B,DESCRIPTIONS AND PREFERENCES,true,1,1,true,UNIQUE_MATCH
2043,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2044,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2045,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2046,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
2047,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
2048,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2049,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
2050,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
2051,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
2052,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
2053,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2054,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
2055,,DOWN LOW,FINAL,Down low,,OPPOSITES,,,,,,,,false,
2056,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2057,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2058,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
2059,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
2060,,DOWN LOW,FINAL,Down low,,OPPOSITES,,,,,,,,false,
2061,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2062,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2063,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
2064,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2065,,DOWN LOW,FINAL,Down low,,OPPOSITES,,,,,,,,false,
2066,,BROKEN,FINAL,Broken,,OPPOSITES,,,,,,,,false,
2067,,DOWN LOW,FINAL,Down low,,OPPOSITES,,,,,,,,false,
2068,,BIG,FINAL,Big,,OPPOSITES,IBE,IB,E,OPPOSITES,false,,1,true,UNIQUE_MATCH
2069,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2070,,HIGH UP,FINAL,High up,,OPPOSITES,,,,,,,,false,
2071,,YES,FINAL,Yes,,OPPOSITES,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
2072,,YES,FINAL,Yes,,OPPOSITES,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
2073,,YES,FINAL,Yes,,OPPOSITES,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
2074,,NO,FINAL,No,,OPPOSITES,AGC,AG,C,YES AND NO,false,,1,true,UNIQUE_MATCH
2075,,YES,FINAL,Yes,,OPPOSITES,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
2077,,BACK,FINAL,Back,,OPPOSITES,,,,,,,,false,
2078,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2079,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
2080,,CLOUD,FINAL,Cloud,,TEMPERATURE,JCI,JC,I,TEMPERATURE,false,,1,true,UNIQUE_MATCH
2081,,HOT,FINAL,Hot,,TEMPERATURE,,,,,,,,false,
2082,,LIKE,FINAL,Like,,TEMPERATURE,,,,,,,,false,
2083,,HOT,FINAL,Hot,,TEMPERATURE,,,,,,,,false,
2084,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2085,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2086,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2087,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2088,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2089,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2090,,LIKE,FINAL,Like,,TEMPERATURE,,,,,,,,false,
2091,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,TEMPERATURE,JCBD,JCB,D,HOT,false,,1,true,UNIQUE_MATCH
2092,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2093,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2094,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2095,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,TEMPERATURE,JCBD,JCB,D,HOT,false,,1,true,UNIQUE_MATCH
2096,,LIKE,FINAL,Like,,TEMPERATURE,,,,,,,,false,
2097,,LIKE,FINAL,Like,,TEMPERATURE,,,,,,,,false,
2098,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2099,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2100,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2101,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
2102,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2103,,READ,FINAL,Read,,EXPERIENCE,CJ,C,J,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2104,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2105,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2106,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,false,
2107,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2108,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2109,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2110,,BACK,FINAL,Back,,EXPERIENCE,,,,,,,,false,
2111,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2112,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2113,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2114,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2115,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2116,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2117,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2118,,READING BOOK,FINAL,Reading book,,EXPERIENCE,,,,,,,,false,
2119,,HOLIDAYS,FINAL,Holidays,,EXPERIENCE,,,,,,,,false,
2120,,HALLOWEEN,FINAL,Halloween,,EXPERIENCE,,,,,,,,false,
2121,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2122,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
2123,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2124,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2125,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2126,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2127,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2128,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2129,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2130,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2131,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2132,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2133,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2134,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2135,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2136,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
2137,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2138,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2139,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2140,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2141,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME,H,"",H,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2143,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2144,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
2145,,TUMMY,FINAL,Tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
2146,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2147,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2148,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2149,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2150,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2151,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2152,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2153,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2154,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2155,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2156,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2157,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2158,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2159,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2160,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2161,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2162,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2163,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2164,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
2165,,TUMMY,FINAL,Tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
2166,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2167,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
2168,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
2169,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2170,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2171,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
2172,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2173,,TREATS,FINAL,Treats,,ABOUT ME,,,,,,,,false,
2174,,PISTACHIO,FINAL,Pistachio,,ABOUT ME,,,,,,,,false,
2175,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,ABOUT ME,GDB,GD,B,TREATS,false,,1,true,UNIQUE_MATCH
2177,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
2178,,PREFERENCES,FINAL,Preferences,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2179,,PREFERENCES,FINAL,Preferences,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2180,,INSIDE,FINAL,Inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2181,,TABLET,FINAL,Tablet,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2182,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2183,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2184,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2185,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2186,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2187,,INSIDE,FINAL,Inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2188,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2189,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2190,,TABLET,FINAL,Tablet,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2191,,FIX,FINAL,fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2192,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2193,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2194,,TABLET,FINAL,Tablet,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2195,,GREEN,FINAL,green,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2196,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2197,,LIKE,FINAL,Like,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2198,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2199,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2200,,ISABELLE,FINAL,Isabelle,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2201,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2202,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2203,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2204,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2205,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2206,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2207,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2208,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2209,,HIGH UP,FINAL,High up,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2210,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2211,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2212,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2213,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2214,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2215,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2216,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2217,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2218,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2219,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2220,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2221,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2222,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2223,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2224,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2225,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2226,,WHITE,FINAL,White,,DESCRIPTIONS AND PREFERENCES,IDI,ID,I,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2227,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2228,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2229,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2230,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2231,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2232,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2233,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2234,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2235,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2236,,WHITE,FINAL,White,,DESCRIPTIONS AND PREFERENCES,IDI,ID,I,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2237,,BLUE,FINAL,Blue ,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2238,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2239,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2240,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2241,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2242,,WHITE,FINAL,White,,DESCRIPTIONS AND PREFERENCES,IDI,ID,I,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2243,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2244,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2245,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2246,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2247,,INSIDE,FINAL,Inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2248,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2249,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2250,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2251,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2252,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2253,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2254,,WHITE,FINAL,White,,DESCRIPTIONS AND PREFERENCES,IDI,ID,I,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2255,,WHITE,FINAL,White,,DESCRIPTIONS AND PREFERENCES,IDI,ID,I,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2256,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2257,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2258,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2259,,INSIDE,FINAL,Inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2260,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2261,,INSIDE,FINAL,Inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2262,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2263,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2264,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2265,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2266,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2267,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2268,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2269,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2270,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2271,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2272,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2273,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2274,,BLUE,FINAL,Blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2275,,TABLET,FINAL,Tablet,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2276,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2277,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2278,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2279,,FIX,FINAL,Fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2280,,BROWN,FINAL,Brown,,DESCRIPTIONS AND PREFERENCES,IDK,ID,K,FIX PLEASE,false,,1,true,UNIQUE_MATCH
2281,,DOWN LOW,FINAL,Down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2282,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2283,,OUTSIDE,FINAL,outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2284,,OUTSIDE,FINAL,Outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2285,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2286,,BROKEN,FINAL,Broken,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2287,,OUTSIDE,FINAL,outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2288,,BLUE,FINAL,blue,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2289,,DOWN LOW,FINAL,down low,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2290,,OUTSIDE,FINAL,outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2291,,OUTSIDE,FINAL,outside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2292,,INSIDE,FINAL,inside,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2293,,FIX,FINAL,fix,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
2294,,MOM,FINAL,Mom,EXPERIENCE,EXPERIENCE,,,,,,,,false,
2295,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2296,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
2297,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2298,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
2299,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
